shipment_id,carrier_id,from_location,to_location,total_usd,ship_date
SH-LOG-03622,CAR005,Seattle,Portland,3907.6,2025-08-09
SH-LOG-04064,CAR014,Long Beach,Singapore,2907.57,2025-08-09
SH-LOG-04790,CAR018,Multiple US,Multiple US,11089.2,2025-08-09
SH-LOG-00241,CAR002,Long Beach,Hong Kong,3112.71,2025-08-10
SH-LOG-00783,CAR013,Dallas,Atlanta,2809.26,2025-08-10
SH-LOG-01124,CAR018,Multiple US,Multiple US,15469.07,2025-08-10
SH-LOG-02323,CAR001,Dallas,Atlanta,2537.95,2025-08-10
SH-LOG-02337,CAR014,Long Beach,Shanghai,3101.55,2025-08-10
SH-LOG-03314,CAR001,Chicago,Detroit,2897.1,2025-08-10
SH-LOG-03501,CAR007,JFK,Dubai,5779.99,2025-08-10
SH-LOG-03895,CAR006,Savannah,Rotterdam,1348.83,2025-08-10
SH-LOG-04516,CAR003,O'Hare,Dallas-Fort Worth,4830.36,2025-08-10
SH-LOG-04659,CAR014,Long Beach,Hong Kong,3251.13,2025-08-10
SH-LOG-00245,CAR013,Chicago,Houston,2362.88,2025-08-11
SH-LOG-00247,CAR014,Savannah,Rotterdam,1507.56,2025-08-11
SH-LOG-00257,CAR014,Long Beach,Shanghai,3298.1,2025-08-11
SH-LOG-00845,CAR008,Detroit,Cleveland,376.54,2025-08-11
SH-LOG-00887,CAR015,JFK,Singapore,9732.76,2025-08-11
SH-LOG-00893,CAR019,JFK,Singapore,10112.41,2025-08-11
SH-LOG-00985,CAR020,Detroit,Cleveland,300.85,2025-08-11
SH-LOG-01301,CAR015,O'Hare,Dallas-Fort Worth,5070.85,2025-08-11
SH-LOG-01378,CAR017,Long Beach,Hong Kong,3274.66,2025-08-11
SH-LOG-02304,CAR007,JFK,Dubai,5968.35,2025-08-11
SH-LOG-02484,CAR002,Savannah,Rotterdam,1732.05,2025-08-11
SH-LOG-02900,CAR013,Dallas,San Antonio,2435.85,2025-08-11
SH-LOG-03104,CAR020,Dallas,San Antonio,2241.85,2025-08-11
SH-LOG-03128,CAR017,Savannah,Rotterdam,1764.05,2025-08-11
SH-LOG-03698,CAR005,Los Angeles,Phoenix,3208.07,2025-08-11
SH-LOG-03952,CAR018,Multiple US,Multiple US,11700.28,2025-08-11
SH-LOG-00052,CAR005,Chicago,Milwaukee,1231.58,2025-08-12
SH-LOG-01148,CAR009,Savannah,Rotterdam,1770.15,2025-08-12
SH-LOG-02251,CAR006,Savannah,Rotterdam,1715.87,2025-08-12
SH-LOG-02326,CAR014,Long Beach,Singapore,3095.99,2025-08-12
SH-LOG-02756,CAR009,Newark,Hamburg,2530.96,2025-08-12
SH-LOG-00216,CAR019,JFK,Dubai,6147.27,2025-08-13
SH-LOG-00719,CAR006,Long Beach,Singapore,3230.29,2025-08-13
SH-LOG-00720,CAR005,Chicago,Milwaukee,1434.79,2025-08-13
SH-LOG-01304,CAR013,Denver,Salt Lake City,4219.38,2025-08-13
SH-LOG-01399,CAR005,Detroit,Cleveland,524.03,2025-08-13
SH-LOG-01707,CAR009,Newark,Hamburg,2677.67,2025-08-13
SH-LOG-01715,CAR004,Multiple US,Multiple US,15354.41,2025-08-13
SH-LOG-01807,CAR003,O'Hare,Dallas-Fort Worth,4542.11,2025-08-13
SH-LOG-01877,CAR006,Savannah,Rotterdam,1743.07,2025-08-13
SH-LOG-02322,CAR012,Chicago,Detroit,2535.37,2025-08-13
SH-LOG-03130,CAR007,JFK,Los Angeles,7643.42,2025-08-13
SH-LOG-03450,CAR003,JFK,Dubai,5461.43,2025-08-13
SH-LOG-04245,CAR009,Long Beach,Singapore,3066.99,2025-08-13
SH-LOG-04543,CAR017,Savannah,Rotterdam,1514.26,2025-08-13
SH-LOG-04607,CAR009,Savannah,Rotterdam,1313.66,2025-08-13
SH-LOG-04684,CAR011,Long Beach,Singapore,2810.5,2025-08-13
SH-LOG-00173,CAR009,Long Beach,Shanghai,3271.18,2025-08-14
SH-LOG-01027,CAR013,Chicago,Milwaukee,1671.95,2025-08-14
SH-LOG-01111,CAR013,Seattle,Portland,3638.82,2025-08-14
SH-LOG-01189,CAR007,O'Hare,Dallas-Fort Worth,5138.77,2025-08-14
SH-LOG-01303,CAR002,Savannah,Rotterdam,1401.15,2025-08-14
SH-LOG-01353,CAR009,Long Beach,Shanghai,3228.58,2025-08-14
SH-LOG-02351,CAR013,Seattle,Portland,3499.7,2025-08-14
SH-LOG-03523,CAR001,Chicago,Milwaukee,1509.01,2025-08-14
SH-LOG-03550,CAR007,O'Hare,Dallas-Fort Worth,5126.48,2025-08-14
SH-LOG-03821,CAR015,JFK,Singapore,8945.88,2025-08-14
SH-LOG-03846,CAR013,Chicago,Milwaukee,1748.88,2025-08-14
SH-LOG-03992,CAR003,JFK,Los Angeles,7547.36,2025-08-14
SH-LOG-04165,CAR003,JFK,Singapore,9863.05,2025-08-14
SH-LOG-04511,CAR018,Multiple US,Multiple US,11139.08,2025-08-14
SH-LOG-00239,CAR008,Seattle,Portland,3632.98,2025-08-15
SH-LOG-00833,CAR012,Chicago,Detroit,2424.68,2025-08-15
SH-LOG-01224,CAR020,Chicago,Indianapolis,1897.01,2025-08-15
SH-LOG-02280,CAR020,Chicago,Houston,2283.0,2025-08-15
SH-LOG-02416,CAR019,O'Hare,Dallas-Fort Worth,5102.92,2025-08-15
SH-LOG-02831,CAR005,Seattle,Portland,3680.61,2025-08-15
SH-LOG-04314,CAR006,Savannah,Rotterdam,1488.69,2025-08-15
SH-LOG-04339,CAR013,Chicago,Milwaukee,1607.75,2025-08-15
SH-LOG-00273,CAR009,Newark,Hamburg,2498.14,2025-08-16
SH-LOG-00768,CAR001,Detroit,Cleveland,395.02,2025-08-16
SH-LOG-00842,CAR002,Long Beach,Hong Kong,3237.88,2025-08-16
SH-LOG-00847,CAR006,Long Beach,Hong Kong,3493.51,2025-08-16
SH-LOG-01180,CAR012,Los Angeles,Phoenix,3319.99,2025-08-16
SH-LOG-01221,CAR013,Chicago,Detroit,2779.83,2025-08-16
SH-LOG-02041,CAR005,Chicago,Detroit,2629.72,2025-08-16
SH-LOG-02130,CAR002,Newark,Hamburg,2409.95,2025-08-16
SH-LOG-02549,CAR003,JFK,Singapore,9504.74,2025-08-16
SH-LOG-02752,CAR013,Chicago,Detroit,2981.55,2025-08-16
SH-LOG-03136,CAR005,Chicago,Milwaukee,1607.45,2025-08-16
SH-LOG-03656,CAR014,Long Beach,Shanghai,3435.91,2025-08-16
SH-LOG-03710,CAR013,Seattle,Portland,4339.74,2025-08-16
SH-LOG-04319,CAR013,Detroit,Cleveland,473.46,2025-08-16
SH-LOG-04778,CAR016,Dallas,Atlanta,2260.28,2025-08-16
SH-LOG-04799,CAR013,Chicago,Detroit,3312.37,2025-08-16
SH-LOG-01756,CAR006,Newark,Hamburg,2854.93,2025-08-17
SH-LOG-02189,CAR017,Savannah,Rotterdam,1560.04,2025-08-17
SH-LOG-02628,CAR003,O'Hare,Dallas-Fort Worth,5057.8,2025-08-17
SH-LOG-03452,CAR013,Seattle,Portland,3758.84,2025-08-17
SH-LOG-04133,CAR001,Detroit,Cleveland,399.41,2025-08-17
SH-LOG-04478,CAR007,JFK,Dubai,5957.94,2025-08-17
SH-LOG-04529,CAR013,Chicago,Detroit,3359.43,2025-08-17
SH-LOG-04627,CAR014,Long Beach,Hong Kong,3343.14,2025-08-17
SH-LOG-04701,CAR018,Multiple US,Multiple US,10446.31,2025-08-17
SH-LOG-00358,CAR013,Seattle,Portland,3426.36,2025-08-18
SH-LOG-00371,CAR013,Dallas,San Antonio,2738.97,2025-08-18
SH-LOG-00583,CAR017,Long Beach,Shanghai,3236.87,2025-08-18
SH-LOG-00882,CAR003,O'Hare,Dallas-Fort Worth,4797.13,2025-08-18
SH-LOG-00912,CAR012,Denver,Salt Lake City,4434.8,2025-08-18
SH-LOG-01196,CAR017,Long Beach,Singapore,3039.21,2025-08-18
SH-LOG-01823,CAR007,O'Hare,Dallas-Fort Worth,4888.88,2025-08-18
SH-LOG-02021,CAR007,JFK,Los Angeles,6884.64,2025-08-18
SH-LOG-02106,CAR001,Detroit,Cleveland,460.33,2025-08-18
SH-LOG-02218,CAR011,Savannah,Rotterdam,1486.18,2025-08-18
SH-LOG-02257,CAR015,O'Hare,Dallas-Fort Worth,5189.55,2025-08-18
SH-LOG-02620,CAR006,Savannah,Rotterdam,1488.37,2025-08-18
SH-LOG-03109,CAR012,Chicago,Milwaukee,1548.15,2025-08-18
SH-LOG-03593,CAR018,Multiple US,Multiple US,13833.45,2025-08-18
SH-LOG-04528,CAR008,Chicago,Detroit,2866.11,2025-08-18
SH-LOG-04558,CAR001,Detroit,Cleveland,323.84,2025-08-18
SH-LOG-04831,CAR013,Chicago,Detroit,3128.05,2025-08-18
SH-LOG-00011,CAR006,Newark,Hamburg,2557.77,2025-08-19
SH-LOG-00091,CAR013,Denver,Salt Lake City,3697.15,2025-08-19
SH-LOG-00320,CAR017,Long Beach,Hong Kong,3479.23,2025-08-19
SH-LOG-00356,CAR013,Chicago,Houston,2523.84,2025-08-19
SH-LOG-00359,CAR017,Long Beach,Singapore,2922.68,2025-08-19
SH-LOG-01652,CAR017,Long Beach,Shanghai,3352.04,2025-08-19
SH-LOG-01790,CAR002,Savannah,Rotterdam,1720.93,2025-08-19
SH-LOG-01913,CAR013,Los Angeles,Phoenix,3581.86,2025-08-19
SH-LOG-02072,CAR006,Long Beach,Shanghai,3398.97,2025-08-19
SH-LOG-02149,CAR009,Long Beach,Singapore,2900.56,2025-08-19
SH-LOG-02390,CAR013,Denver,Salt Lake City,3915.81,2025-08-19
SH-LOG-02647,CAR007,O'Hare,Dallas-Fort Worth,4490.82,2025-08-19
SH-LOG-03167,CAR013,Dallas,San Antonio,2704.65,2025-08-19
SH-LOG-03467,CAR013,Los Angeles,Phoenix,3173.67,2025-08-19
SH-LOG-03908,CAR013,Chicago,Houston,2678.82,2025-08-19
SH-LOG-04334,CAR014,Long Beach,Singapore,2822.3,2025-08-19
SH-LOG-04441,CAR019,O'Hare,Dallas-Fort Worth,5010.32,2025-08-19
SH-LOG-04474,CAR020,Seattle,Portland,4346.09,2025-08-19
SH-LOG-04559,CAR006,Newark,Hamburg,2553.61,2025-08-19
SH-LOG-04914,CAR009,Savannah,Rotterdam,1329.11,2025-08-19
SH-LOG-00344,CAR006,Newark,Hamburg,2669.12,2025-08-20
SH-LOG-00392,CAR002,Savannah,Rotterdam,1500.71,2025-08-20
SH-LOG-00742,CAR019,JFK,Singapore,9632.21,2025-08-20
SH-LOG-00941,CAR014,Long Beach,Shanghai,3488.07,2025-08-20
SH-LOG-02034,CAR006,Savannah,Rotterdam,1329.22,2025-08-20
SH-LOG-02566,CAR001,Detroit,Cleveland,438.56,2025-08-20
SH-LOG-02574,CAR005,Chicago,Milwaukee,1322.64,2025-08-20
SH-LOG-02748,CAR020,Chicago,Detroit,2995.62,2025-08-20
SH-LOG-03178,CAR013,Chicago,Houston,2952.54,2025-08-20
SH-LOG-03196,CAR019,JFK,Singapore,9699.55,2025-08-20
SH-LOG-03277,CAR005,Detroit,Cleveland,330.31,2025-08-20
SH-LOG-04692,CAR003,O'Hare,Dallas-Fort Worth,4970.41,2025-08-20
SH-LOG-04713,CAR007,JFK,Dubai,5868.41,2025-08-20
SH-LOG-04794,CAR013,Dallas,San Antonio,2528.04,2025-08-20
SH-LOG-00298,CAR010,Dallas,San Antonio,2326.39,2025-08-21
SH-LOG-00576,CAR020,Detroit,Cleveland,591.34,2025-08-21
SH-LOG-00627,CAR007,O'Hare,Dallas-Fort Worth,4918.26,2025-08-21
SH-LOG-00793,CAR017,Long Beach,Hong Kong,3282.29,2025-08-21
SH-LOG-01050,CAR002,Long Beach,Singapore,3250.42,2025-08-21
SH-LOG-01102,CAR014,Long Beach,Shanghai,3093.29,2025-08-21
SH-LOG-01412,CAR009,Long Beach,Shanghai,3388.18,2025-08-21
SH-LOG-01606,CAR009,Long Beach,Singapore,2933.38,2025-08-21
SH-LOG-01632,CAR001,Chicago,Houston,2214.9,2025-08-21
SH-LOG-01808,CAR013,Dallas,San Antonio,2114.71,2025-08-21
SH-LOG-02409,CAR002,Long Beach,Singapore,3192.71,2025-08-21
SH-LOG-02671,CAR008,Chicago,Milwaukee,1666.06,2025-08-21
SH-LOG-02675,CAR013,Chicago,Houston,2553.83,2025-08-21
SH-LOG-02988,CAR020,Chicago,Detroit,2467.85,2025-08-21
SH-LOG-03767,CAR020,Los Angeles,Phoenix,3080.4,2025-08-21
SH-LOG-03911,CAR002,Newark,Hamburg,2662.61,2025-08-21
SH-LOG-00765,CAR013,Seattle,Portland,3829.8,2025-08-22
SH-LOG-01237,CAR013,Los Angeles,Phoenix,3557.88,2025-08-22
SH-LOG-01325,CAR007,JFK,Los Angeles,7386.33,2025-08-22
SH-LOG-02026,CAR008,Chicago,Houston,2218.72,2025-08-22
SH-LOG-02219,CAR013,Denver,Salt Lake City,3770.72,2025-08-22
SH-LOG-02403,CAR006,Savannah,Rotterdam,1311.82,2025-08-22
SH-LOG-02655,CAR013,Dallas,San Antonio,2899.84,2025-08-22
SH-LOG-02666,CAR013,Chicago,Houston,2681.62,2025-08-22
SH-LOG-02850,CAR008,Los Angeles,Phoenix,3760.73,2025-08-22
SH-LOG-03646,CAR020,Dallas,Atlanta,2574.05,2025-08-22
SH-LOG-03936,CAR013,Chicago,Detroit,3235.77,2025-08-22
SH-LOG-04246,CAR006,Long Beach,Shanghai,3483.52,2025-08-22
SH-LOG-04364,CAR019,JFK,Singapore,9082.4,2025-08-22
SH-LOG-04502,CAR018,Multiple US,Multiple US,12593.46,2025-08-22
SH-LOG-04662,CAR013,Denver,Salt Lake City,4086.0,2025-08-22
SH-LOG-04812,CAR007,JFK,Singapore,9198.73,2025-08-22
SH-LOG-00031,CAR013,Seattle,Portland,3440.13,2025-08-23
SH-LOG-01490,CAR020,Denver,Salt Lake City,4121.95,2025-08-23
SH-LOG-02263,CAR005,Chicago,Detroit,2931.29,2025-08-23
SH-LOG-02340,CAR013,Dallas,San Antonio,2200.2,2025-08-23
SH-LOG-02347,CAR013,Dallas,Atlanta,2876.12,2025-08-23
SH-LOG-02589,CAR019,JFK,Dubai,5991.32,2025-08-23
SH-LOG-02793,CAR006,Long Beach,Singapore,3186.31,2025-08-23
SH-LOG-03092,CAR019,JFK,Dubai,5416.99,2025-08-23
SH-LOG-03432,CAR007,JFK,Dubai,5859.7,2025-08-23
SH-LOG-03476,CAR013,Los Angeles,Phoenix,2936.72,2025-08-23
SH-LOG-03896,CAR013,Dallas,San Antonio,2226.52,2025-08-23
SH-LOG-04635,CAR008,Seattle,Portland,3627.45,2025-08-23
SH-LOG-00049,CAR001,Detroit,Cleveland,353.45,2025-08-24
SH-LOG-00366,CAR008,Denver,Salt Lake City,4500.05,2025-08-24
SH-LOG-00603,CAR003,O'Hare,Dallas-Fort Worth,4818.22,2025-08-24
SH-LOG-00642,CAR004,Multiple US,Multiple US,10516.57,2025-08-24
SH-LOG-00886,CAR016,Chicago,Indianapolis,2445.57,2025-08-24
SH-LOG-01359,CAR017,Long Beach,Shanghai,3320.18,2025-08-24
SH-LOG-01381,CAR005,Seattle,Portland,4377.99,2025-08-24
SH-LOG-01626,CAR005,Chicago,Milwaukee,1213.91,2025-08-24
SH-LOG-01639,CAR015,JFK,Singapore,8886.4,2025-08-24
SH-LOG-01854,CAR018,Multiple US,Multiple US,12188.02,2025-08-24
SH-LOG-01937,CAR007,JFK,Dubai,5675.78,2025-08-24
SH-LOG-01987,CAR009,Long Beach,Singapore,3013.28,2025-08-24
SH-LOG-02590,CAR004,Multiple US,Multiple US,14681.03,2025-08-24
SH-LOG-02687,CAR007,JFK,Los Angeles,7761.64,2025-08-24
SH-LOG-02981,CAR006,Long Beach,Hong Kong,3289.94,2025-08-24
SH-LOG-03607,CAR013,Chicago,Indianapolis,2219.21,2025-08-24
SH-LOG-03667,CAR015,JFK,Los Angeles,7209.17,2025-08-24
SH-LOG-03761,CAR013,Chicago,Indianapolis,1992.4,2025-08-24
SH-LOG-03809,CAR013,Dallas,Atlanta,2425.5,2025-08-24
SH-LOG-04433,CAR012,Chicago,Milwaukee,1609.33,2025-08-24
SH-LOG-04464,CAR013,Chicago,Milwaukee,1610.02,2025-08-24
SH-LOG-00282,CAR003,O'Hare,Dallas-Fort Worth,5068.3,2025-08-25
SH-LOG-00466,CAR007,JFK,Dubai,5849.67,2025-08-25
SH-LOG-00527,CAR007,JFK,Los Angeles,7371.91,2025-08-25
SH-LOG-00974,CAR018,Multiple US,Multiple US,12955.92,2025-08-25
SH-LOG-01023,CAR018,Multiple US,Multiple US,12044.89,2025-08-25
SH-LOG-02194,CAR011,Long Beach,Hong Kong,3592.12,2025-08-25
SH-LOG-02641,CAR019,JFK,Singapore,10034.96,2025-08-25
SH-LOG-02798,CAR005,Chicago,Houston,2874.57,2025-08-25
SH-LOG-02963,CAR002,Long Beach,Singapore,2829.35,2025-08-25
SH-LOG-03772,CAR001,Dallas,Atlanta,2597.68,2025-08-25
SH-LOG-03812,CAR008,Chicago,Indianapolis,2472.88,2025-08-25
SH-LOG-03941,CAR013,Dallas,San Antonio,2544.06,2025-08-25
SH-LOG-04240,CAR003,JFK,Singapore,9609.62,2025-08-25
SH-LOG-04774,CAR006,Newark,Hamburg,2409.34,2025-08-25
SH-LOG-00122,CAR017,Long Beach,Singapore,3028.88,2025-08-26
SH-LOG-01852,CAR006,Long Beach,Singapore,3079.85,2025-08-26
SH-LOG-01862,CAR006,Long Beach,Singapore,2980.25,2025-08-26
SH-LOG-01871,CAR006,Long Beach,Hong Kong,3190.86,2025-08-26
SH-LOG-02352,CAR003,JFK,Singapore,10196.96,2025-08-26
SH-LOG-02958,CAR007,O'Hare,Dallas-Fort Worth,4716.98,2025-08-26
SH-LOG-03015,CAR017,Long Beach,Singapore,2823.37,2025-08-26
SH-LOG-03423,CAR013,Chicago,Milwaukee,1275.41,2025-08-26
SH-LOG-03466,CAR013,Chicago,Detroit,2506.24,2025-08-26
SH-LOG-04986,CAR003,JFK,Los Angeles,7501.23,2025-08-26
SH-LOG-00125,CAR009,Newark,Hamburg,2621.83,2025-08-27
SH-LOG-00430,CAR002,Savannah,Rotterdam,1302.37,2025-08-27
SH-LOG-00808,CAR001,Dallas,Atlanta,2861.88,2025-08-27
SH-LOG-01054,CAR011,Long Beach,Singapore,3199.47,2025-08-27
SH-LOG-01764,CAR009,Long Beach,Shanghai,3389.15,2025-08-27
SH-LOG-02293,CAR007,O'Hare,Dallas-Fort Worth,4497.49,2025-08-27
SH-LOG-03213,CAR011,Savannah,Rotterdam,1632.22,2025-08-27
SH-LOG-03242,CAR005,Chicago,Detroit,2700.69,2025-08-27
SH-LOG-03556,CAR001,Seattle,Portland,3461.44,2025-08-27
SH-LOG-03819,CAR019,JFK,Dubai,5514.14,2025-08-27
SH-LOG-03879,CAR005,Chicago,Houston,3002.33,2025-08-27
SH-LOG-04485,CAR007,JFK,Dubai,5557.28,2025-08-27
SH-LOG-04651,CAR002,Long Beach,Shanghai,3495.52,2025-08-27
SH-LOG-04742,CAR001,Chicago,Milwaukee,1194.25,2025-08-27
SH-LOG-00029,CAR008,Chicago,Indianapolis,2178.86,2025-08-28
SH-LOG-00138,CAR008,Denver,Salt Lake City,3741.95,2025-08-28
SH-LOG-00169,CAR010,Chicago,Detroit,2607.73,2025-08-28
SH-LOG-00203,CAR009,Savannah,Rotterdam,1353.42,2025-08-28
SH-LOG-00861,CAR008,Denver,Salt Lake City,3899.08,2025-08-28
SH-LOG-01565,CAR015,O'Hare,Dallas-Fort Worth,4740.12,2025-08-28
SH-LOG-01758,CAR018,Multiple US,Multiple US,12076.65,2025-08-28
SH-LOG-01779,CAR012,Chicago,Indianapolis,2208.35,2025-08-28
SH-LOG-02296,CAR003,JFK,Singapore,9289.39,2025-08-28
SH-LOG-02949,CAR016,Detroit,Cleveland,401.69,2025-08-28
SH-LOG-03252,CAR002,Newark,Hamburg,2640.21,2025-08-28
SH-LOG-03287,CAR013,Chicago,Milwaukee,1537.57,2025-08-28
SH-LOG-03614,CAR001,Seattle,Portland,3878.24,2025-08-28
SH-LOG-03804,CAR011,Long Beach,Shanghai,3022.33,2025-08-28
SH-LOG-03867,CAR017,Savannah,Rotterdam,1503.19,2025-08-28
SH-LOG-03882,CAR006,Newark,Hamburg,2817.4,2025-08-28
SH-LOG-04278,CAR006,Newark,Hamburg,2521.92,2025-08-28
SH-LOG-04372,CAR006,Long Beach,Singapore,3052.92,2025-08-28
SH-LOG-04691,CAR017,Long Beach,Hong Kong,3236.96,2025-08-28
SH-LOG-01005,CAR005,Seattle,Portland,3652.1,2025-08-29
SH-LOG-01361,CAR006,Savannah,Rotterdam,1651.24,2025-08-29
SH-LOG-01935,CAR015,JFK,Dubai,6264.49,2025-08-29
SH-LOG-02651,CAR013,Los Angeles,Phoenix,3423.78,2025-08-29
SH-LOG-02705,CAR017,Long Beach,Singapore,3196.46,2025-08-29
SH-LOG-02770,CAR009,Long Beach,Hong Kong,3396.07,2025-08-29
SH-LOG-03026,CAR001,Chicago,Indianapolis,2430.88,2025-08-29
SH-LOG-03041,CAR017,Long Beach,Shanghai,3421.38,2025-08-29
SH-LOG-03491,CAR016,Chicago,Indianapolis,1963.6,2025-08-29
SH-LOG-03658,CAR013,Los Angeles,Phoenix,3474.34,2025-08-29
SH-LOG-03806,CAR001,Denver,Salt Lake City,3700.13,2025-08-29
SH-LOG-03912,CAR015,O'Hare,Dallas-Fort Worth,4729.44,2025-08-29
SH-LOG-04024,CAR013,Chicago,Houston,2259.93,2025-08-29
SH-LOG-04582,CAR017,Long Beach,Singapore,3162.09,2025-08-29
SH-LOG-04680,CAR018,Multiple US,Multiple US,15692.12,2025-08-29
SH-LOG-04836,CAR001,Dallas,Atlanta,2971.72,2025-08-29
SH-LOG-00008,CAR005,Denver,Salt Lake City,4060.35,2025-08-30
SH-LOG-00572,CAR001,Chicago,Milwaukee,1359.01,2025-08-30
SH-LOG-00724,CAR009,Long Beach,Shanghai,3283.08,2025-08-30
SH-LOG-00969,CAR006,Newark,Hamburg,2869.83,2025-08-30
SH-LOG-02227,CAR014,Newark,Hamburg,2721.27,2025-08-30
SH-LOG-02307,CAR002,Savannah,Rotterdam,1525.18,2025-08-30
SH-LOG-02560,CAR015,O'Hare,Dallas-Fort Worth,4656.05,2025-08-30
SH-LOG-02652,CAR005,Dallas,Atlanta,2365.09,2025-08-30
SH-LOG-02769,CAR001,Chicago,Detroit,2627.89,2025-08-30
SH-LOG-02866,CAR020,Seattle,Portland,4295.21,2025-08-30
SH-LOG-03231,CAR015,O'Hare,Dallas-Fort Worth,4839.67,2025-08-30
SH-LOG-03577,CAR007,JFK,Singapore,10132.6,2025-08-30
SH-LOG-04610,CAR009,Newark,Hamburg,2871.28,2025-08-30
SH-LOG-04965,CAR007,JFK,Singapore,9044.31,2025-08-30
SH-LOG-00074,CAR013,Dallas,San Antonio,2664.81,2025-08-31
SH-LOG-00309,CAR013,Chicago,Indianapolis,2273.13,2025-08-31
SH-LOG-00385,CAR008,Dallas,Atlanta,2759.3,2025-08-31
SH-LOG-00500,CAR013,Seattle,Portland,4089.96,2025-08-31
SH-LOG-00577,CAR013,Detroit,Cleveland,371.11,2025-08-31
SH-LOG-00784,CAR005,Denver,Salt Lake City,4005.1,2025-08-31
SH-LOG-00858,CAR012,Los Angeles,Phoenix,3680.75,2025-08-31
SH-LOG-01398,CAR013,Dallas,San Antonio,2683.96,2025-08-31
SH-LOG-01526,CAR013,Chicago,Detroit,2741.73,2025-08-31
SH-LOG-01552,CAR015,JFK,Los Angeles,7221.25,2025-08-31
SH-LOG-02024,CAR003,JFK,Los Angeles,6833.49,2025-08-31
SH-LOG-02848,CAR007,JFK,Dubai,6398.08,2025-08-31
SH-LOG-03270,CAR002,Long Beach,Hong Kong,3312.21,2025-08-31
SH-LOG-03511,CAR006,Savannah,Rotterdam,1410.3,2025-08-31
SH-LOG-04471,CAR013,Seattle,Portland,3576.04,2025-08-31
SH-LOG-04496,CAR019,O'Hare,Dallas-Fort Worth,4869.11,2025-08-31
SH-LOG-04723,CAR015,O'Hare,Dallas-Fort Worth,4689.19,2025-08-31
SH-LOG-00177,CAR013,Chicago,Milwaukee,1794.57,2025-09-01
SH-LOG-00325,CAR019,JFK,Singapore,9387.5,2025-09-01
SH-LOG-00452,CAR020,Denver,Salt Lake City,4459.49,2025-09-01
SH-LOG-01258,CAR008,Detroit,Cleveland,515.03,2025-09-01
SH-LOG-01576,CAR002,Newark,Hamburg,2807.64,2025-09-01
SH-LOG-01720,CAR009,Newark,Hamburg,2673.98,2025-09-01
SH-LOG-01944,CAR015,O'Hare,Dallas-Fort Worth,4689.23,2025-09-01
SH-LOG-02681,CAR020,Denver,Salt Lake City,4292.42,2025-09-01
SH-LOG-03016,CAR013,Chicago,Detroit,2975.23,2025-09-01
SH-LOG-03342,CAR009,Long Beach,Singapore,2818.85,2025-09-01
SH-LOG-03753,CAR008,Los Angeles,Phoenix,3047.45,2025-09-01
SH-LOG-04841,CAR001,Chicago,Indianapolis,1890.84,2025-09-01
SH-LOG-04889,CAR005,Dallas,San Antonio,2419.2,2025-09-01
SH-LOG-04950,CAR007,O'Hare,Dallas-Fort Worth,5169.73,2025-09-01
SH-LOG-00659,CAR007,JFK,Dubai,5486.45,2025-09-02
SH-LOG-00824,CAR001,Los Angeles,Phoenix,3703.66,2025-09-02
SH-LOG-00895,CAR005,Chicago,Houston,2248.91,2025-09-02
SH-LOG-01460,CAR009,Long Beach,Hong Kong,3162.16,2025-09-02
SH-LOG-01590,CAR013,Los Angeles,Phoenix,3303.46,2025-09-02
SH-LOG-01622,CAR006,Long Beach,Hong Kong,3440.51,2025-09-02
SH-LOG-02124,CAR001,Seattle,Portland,3563.1,2025-09-02
SH-LOG-04366,CAR005,Detroit,Cleveland,578.72,2025-09-02
SH-LOG-04671,CAR009,Newark,Hamburg,2528.96,2025-09-02
SH-LOG-04988,CAR001,Chicago,Indianapolis,2068.23,2025-09-02
SH-LOG-00097,CAR005,Dallas,Atlanta,2705.69,2025-09-03
SH-LOG-00248,CAR020,Dallas,San Antonio,2323.87,2025-09-03
SH-LOG-00795,CAR011,Savannah,Rotterdam,1339.63,2025-09-03
SH-LOG-01149,CAR002,Long Beach,Singapore,3183.8,2025-09-03
SH-LOG-01837,CAR006,Savannah,Rotterdam,1689.4,2025-09-03
SH-LOG-02076,CAR004,Multiple US,Multiple US,15672.08,2025-09-03
SH-LOG-02991,CAR012,Denver,Salt Lake City,3728.95,2025-09-03
SH-LOG-03087,CAR007,JFK,Dubai,5782.61,2025-09-03
SH-LOG-03198,CAR001,Denver,Salt Lake City,4226.83,2025-09-03
SH-LOG-03210,CAR009,Long Beach,Shanghai,3352.62,2025-09-03
SH-LOG-00164,CAR009,Newark,Hamburg,2523.99,2025-09-04
SH-LOG-02488,CAR013,Denver,Salt Lake City,3763.63,2025-09-04
SH-LOG-02594,CAR013,Chicago,Milwaukee,1400.35,2025-09-04
SH-LOG-02855,CAR019,JFK,Los Angeles,7548.49,2025-09-04
SH-LOG-03054,CAR003,JFK,Los Angeles,7775.36,2025-09-04
SH-LOG-03088,CAR006,Long Beach,Singapore,2887.56,2025-09-04
SH-LOG-03268,CAR009,Long Beach,Shanghai,3157.52,2025-09-04
SH-LOG-03655,CAR006,Long Beach,Hong Kong,3547.06,2025-09-04
SH-LOG-03756,CAR013,Dallas,Atlanta,2784.95,2025-09-04
SH-LOG-03817,CAR001,Denver,Salt Lake City,3729.4,2025-09-04
SH-LOG-04377,CAR014,Newark,Hamburg,2791.65,2025-09-04
SH-LOG-00061,CAR008,Chicago,Detroit,2702.95,2025-09-05
