transaction_id,date,supplier_id,supplier_name,category,amount_usd,cost_center
TXN005545,2026-03-23,SUP015,Summit Shipping,logistics,49484.08,CC-100
TXN005870,2026-03-23,SUP024,Pinnacle Software,it-services,39249.25,CC-500
TXN006135,2026-03-23,SUP031,National Facilities Group,facilities,57385.85,CC-200
TXN006136,2026-03-23,SUP031,National Facilities Group,facilities,50678.25,CC-300
TXN006566,2026-03-23,SUP043,Meridian Legal,professional-services,47892.45,CC-500
TXN006816,2026-03-23,SUP050,Clearpath Compliance,professional-services,7220.42,CC-400
TXN005325,2026-03-24,SUP009,Harbor Wire,raw-materials,14933.48,CC-400
TXN005682,2026-03-24,SUP019,Lakeshore Drayage,logistics,9368.83,CC-100
TXN006602,2026-03-24,SUP044,Crestline Accounting,professional-services,24470.97,CC-500
TXN005355,2026-03-25,SUP010,Keystone Coatings,raw-materials,10736.36,CC-300
TXN005543,2026-03-25,SUP015,Summit Shipping,logistics,38936.51,CC-100
TXN005871,2026-03-25,SUP024,Pinnacle Software,it-services,36352.72,CC-400
TXN006205,2026-03-25,SUP033,Greenfield Maintenance,facilities,49962.85,CC-200
TXN006497,2026-03-25,SUP041,Whitfield Consulting,professional-services,52723.15,CC-400
TXN006777,2026-03-25,SUP049,Northstar Audit,professional-services,7127.95,CC-400
TXN005191,2026-03-26,SUP005,Cascade Fasteners,raw-materials,28707.6,CC-500
TXN005577,2026-03-26,SUP016,Gateway Freight,logistics,33019.34,CC-200
TXN006496,2026-03-26,SUP041,Whitfield Consulting,professional-services,40936.44,CC-400
TXN006499,2026-03-26,SUP041,Whitfield Consulting,professional-services,65902.3,CC-500
TXN006639,2026-03-26,SUP045,Vanguard Staffing,professional-services,14278.08,CC-100
TXN006669,2026-03-26,SUP046,Catalyst Training,professional-services,12012.24,CC-300
TXN005391,2026-03-27,SUP011,Continental Freight,logistics,81614.99,CC-100
TXN005544,2026-03-27,SUP015,Summit Shipping,logistics,32429.87,CC-500
TXN005615,2026-03-27,SUP017,Prairie Express,logistics,14382.98,CC-300
TXN005831,2026-03-27,SUP023,Nexus IT Services,it-services,42227.26,CC-300
TXN006170,2026-03-27,SUP032,Metro Building Services,facilities,52724.93,CC-400
TXN006237,2026-03-27,SUP034,Atlas HVAC,facilities,28181.99,CC-500
TXN006567,2026-03-27,SUP043,Meridian Legal,professional-services,46387.38,CC-300
TXN006671,2026-03-27,SUP046,Catalyst Training,professional-services,15550.54,CC-100
TXN005286,2026-03-28,SUP008,Frontier Plastics,raw-materials,40328.49,CC-300
TXN005576,2026-03-28,SUP016,Gateway Freight,logistics,52568.02,CC-300
TXN005793,2026-03-28,SUP022,CloudBridge Systems,it-services,79197.64,CC-500
TXN006275,2026-03-28,SUP035,Cornerstone Electric,facilities,30335.81,CC-100
TXN006464,2026-03-28,SUP040,Heritage Painting,facilities,5921.18,CC-200
TXN006601,2026-03-28,SUP044,Crestline Accounting,professional-services,24014.17,CC-500
TXN005110,2026-03-29,SUP003,Pacific Aluminum,raw-materials,58616.73,CC-500
TXN005192,2026-03-29,SUP005,Cascade Fasteners,raw-materials,31705.31,CC-500
TXN006022,2026-03-29,SUP028,Agile Platforms,it-services,14517.73,CC-500
TXN006239,2026-03-29,SUP034,Atlas HVAC,facilities,20451.21,CC-100
TXN006600,2026-03-29,SUP044,Crestline Accounting,professional-services,37838.35,CC-300
TXN005034,2026-03-30,SUP001,Great Lakes Steel,raw-materials,145143.75,CC-200
TXN005112,2026-03-30,SUP003,Pacific Aluminum,raw-materials,52815.03,CC-500
TXN005113,2026-03-30,SUP003,Pacific Aluminum,raw-materials,50058.68,CC-300
TXN005190,2026-03-30,SUP005,Cascade Fasteners,raw-materials,47243.04,CC-300
TXN005221,2026-03-30,SUP006,Summit Metals,raw-materials,48542.67,CC-200
TXN006134,2026-03-30,SUP031,National Facilities Group,facilities,63389.52,CC-500
TXN005910,2026-03-31,SUP025,DataVault Analytics,it-services,44425.74,CC-100
TXN005465,2026-04-01,SUP013,Eagle Transport,logistics,45901.33,CC-100
TXN005869,2026-04-01,SUP024,Pinnacle Software,it-services,23895.61,CC-400
TXN006348,2026-04-01,SUP037,ClearView Janitorial,facilities,10502.93,CC-200
TXN005147,2026-04-02,SUP004,Apex Electronics,raw-materials,103193.38,CC-100
TXN005614,2026-04-02,SUP017,Prairie Express,logistics,21544.2,CC-200
TXN005649,2026-04-02,SUP018,Valley Haulage,logistics,17412.35,CC-100
TXN006310,2026-04-02,SUP036,SafeGuard Fire Systems,facilities,20539.68,CC-100
TXN006463,2026-04-02,SUP040,Heritage Painting,facilities,5665.01,CC-300
TXN006531,2026-04-02,SUP042,Sterling Advisory,professional-services,108556.47,CC-100
TXN005148,2026-04-03,SUP004,Apex Electronics,raw-materials,100255.33,CC-500
TXN006206,2026-04-03,SUP033,Greenfield Maintenance,facilities,45217.48,CC-400
TXN005948,2026-04-04,SUP026,CyberShield Security,it-services,33037.36,CC-400
TXN006057,2026-04-04,SUP029,Redstone Cloud,it-services,15468.94,CC-500
TXN006096,2026-04-04,SUP030,Beacon Consulting,it-services,9903.19,CC-500
TXN006346,2026-04-04,SUP037,ClearView Janitorial,facilities,9145.68,CC-200
TXN006347,2026-04-04,SUP037,ClearView Janitorial,facilities,13891.82,CC-500
TXN006462,2026-04-04,SUP040,Heritage Painting,facilities,4387.13,CC-200
TXN005255,2026-04-05,SUP007,Liberty Composites,raw-materials,55205.0,CC-500
TXN005720,2026-04-05,SUP020,Bridgewater Cold Chain,logistics,5325.36,CC-300
TXN005872,2026-04-05,SUP024,Pinnacle Software,it-services,34221.06,CC-500
TXN005189,2026-04-06,SUP005,Cascade Fasteners,raw-materials,31064.7,CC-500
TXN005427,2026-04-06,SUP012,Patriot Logistics,logistics,130657.2,CC-200
TXN005506,2026-04-06,SUP014,Horizon Carriers,logistics,32991.74,CC-200
TXN005507,2026-04-06,SUP014,Horizon Carriers,logistics,38350.92,CC-100
TXN005830,2026-04-06,SUP023,Nexus IT Services,it-services,46762.12,CC-400
TXN005833,2026-04-06,SUP023,Nexus IT Services,it-services,49567.79,CC-100
TXN006058,2026-04-06,SUP029,Redstone Cloud,it-services,12108.48,CC-500
TXN006498,2026-04-06,SUP041,Whitfield Consulting,professional-services,45446.73,CC-200
TXN006704,2026-04-06,SUP047,Blueprint Marketing,professional-services,17365.02,CC-300
TXN006739,2026-04-06,SUP048,Ironside Recruiting,professional-services,10564.74,CC-100
TXN006740,2026-04-06,SUP048,Ironside Recruiting,professional-services,11884.45,CC-500
TXN005508,2026-04-07,SUP014,Horizon Carriers,logistics,43677.06,CC-100
TXN005683,2026-04-07,SUP019,Lakeshore Drayage,logistics,10427.32,CC-500
TXN006425,2026-04-07,SUP039,Eastside Landscaping,facilities,11458.08,CC-200
TXN006670,2026-04-07,SUP046,Catalyst Training,professional-services,14149.5,CC-200
TXN005035,2026-04-08,SUP001,Great Lakes Steel,raw-materials,221223.72,CC-500
TXN005326,2026-04-08,SUP009,Harbor Wire,raw-materials,15605.38,CC-100
TXN005356,2026-04-08,SUP010,Keystone Coatings,raw-materials,11337.58,CC-500
TXN006169,2026-04-08,SUP032,Metro Building Services,facilities,48345.35,CC-500
TXN005220,2026-04-09,SUP006,Summit Metals,raw-materials,50387.98,CC-100
TXN005392,2026-04-09,SUP011,Continental Freight,logistics,96762.37,CC-400
TXN005426,2026-04-09,SUP012,Patriot Logistics,logistics,112402.31,CC-200
TXN005947,2026-04-09,SUP026,CyberShield Security,it-services,42251.08,CC-300
TXN006023,2026-04-09,SUP028,Agile Platforms,it-services,15933.55,CC-500
TXN005073,2026-04-10,SUP002,Heartland Polymers,raw-materials,137105.09,CC-300
TXN005832,2026-04-10,SUP023,Nexus IT Services,it-services,28392.72,CC-200
TXN006312,2026-04-10,SUP036,SafeGuard Fire Systems,facilities,23196.26,CC-400
TXN006345,2026-04-10,SUP037,ClearView Janitorial,facilities,13255.89,CC-200
TXN006672,2026-04-10,SUP046,Catalyst Training,professional-services,11783.34,CC-400
TXN005074,2026-04-11,SUP002,Heartland Polymers,raw-materials,135957.28,CC-100
TXN005389,2026-04-11,SUP011,Continental Freight,logistics,93648.06,CC-100
TXN005651,2026-04-11,SUP018,Valley Haulage,logistics,19569.92,CC-200
TXN006094,2026-04-11,SUP030,Beacon Consulting,it-services,9124.84,CC-200
TXN006171,2026-04-11,SUP032,Metro Building Services,facilities,57467.35,CC-500
TXN006095,2026-04-12,SUP030,Beacon Consulting,it-services,8716.6,CC-300
TXN006240,2026-04-12,SUP034,Atlas HVAC,facilities,29340.16,CC-400
TXN005327,2026-04-13,SUP009,Harbor Wire,raw-materials,12711.48,CC-400
TXN005721,2026-04-13,SUP020,Bridgewater Cold Chain,logistics,5975.27,CC-300
TXN006424,2026-04-13,SUP039,Eastside Landscaping,facilities,14689.04,CC-300
TXN006637,2026-04-13,SUP045,Vanguard Staffing,professional-services,18120.39,CC-100
TXN006775,2026-04-13,SUP049,Northstar Audit,professional-services,6181.75,CC-400
TXN005466,2026-04-14,SUP013,Eagle Transport,logistics,56143.95,CC-300
TXN005759,2026-04-14,SUP021,TechForward Solutions,it-services,99772.3,CC-500
TXN005985,2026-04-14,SUP027,Quantum Hosting,it-services,31821.54,CC-100
TXN006386,2026-04-14,SUP038,Precision Plumbing,facilities,15839.58,CC-200
TXN006640,2026-04-14,SUP045,Vanguard Staffing,professional-services,25686.22,CC-200
TXN005254,2026-04-15,SUP007,Liberty Composites,raw-materials,35682.06,CC-300
TXN005390,2026-04-15,SUP011,Continental Freight,logistics,63670.39,CC-300
TXN005760,2026-04-15,SUP021,TechForward Solutions,it-services,145550.4,CC-300
TXN005791,2026-04-15,SUP022,CloudBridge Systems,it-services,56462.2,CC-400
TXN005909,2026-04-15,SUP025,DataVault Analytics,it-services,52018.48,CC-200
TXN006276,2026-04-15,SUP035,Cornerstone Electric,facilities,29829.1,CC-300
TXN006311,2026-04-15,SUP036,SafeGuard Fire Systems,facilities,17167.33,CC-300
TXN006387,2026-04-15,SUP038,Precision Plumbing,facilities,16645.09,CC-500
TXN005285,2026-04-16,SUP008,Frontier Plastics,raw-materials,47244.9,CC-500
TXN005357,2026-04-16,SUP010,Keystone Coatings,raw-materials,13419.87,CC-400
TXN005616,2026-04-16,SUP017,Prairie Express,logistics,19523.91,CC-300
TXN005684,2026-04-16,SUP019,Lakeshore Drayage,logistics,10428.91,CC-500
TXN006568,2026-04-16,SUP043,Meridian Legal,professional-services,50774.58,CC-100
TXN005650,2026-04-17,SUP018,Valley Haulage,logistics,16735.92,CC-500
TXN005719,2026-04-17,SUP020,Bridgewater Cold Chain,logistics,5356.29,CC-100
TXN006204,2026-04-17,SUP033,Greenfield Maintenance,facilities,36125.7,CC-100
TXN005324,2026-04-18,SUP009,Harbor Wire,raw-materials,17257.33,CC-100
TXN005467,2026-04-18,SUP013,Eagle Transport,logistics,32287.43,CC-500
TXN005613,2026-04-18,SUP017,Prairie Express,logistics,22030.65,CC-400
TXN006238,2026-04-18,SUP034,Atlas HVAC,facilities,21047.7,CC-500
TXN006703,2026-04-18,SUP047,Blueprint Marketing,professional-services,18740.2,CC-500
TXN006815,2026-04-18,SUP050,Clearpath Compliance,professional-services,7844.12,CC-500
TXN005111,2026-04-19,SUP003,Pacific Aluminum,raw-materials,56215.21,CC-100
TXN005464,2026-04-19,SUP013,Eagle Transport,logistics,40313.12,CC-400
TXN005681,2026-04-19,SUP019,Lakeshore Drayage,logistics,8413.85,CC-300
TXN005984,2026-04-19,SUP027,Quantum Hosting,it-services,26431.91,CC-300
TXN006638,2026-04-19,SUP045,Vanguard Staffing,professional-services,21368.56,CC-200
TXN006741,2026-04-19,SUP048,Ironside Recruiting,professional-services,9239.9,CC-500
TXN006776,2026-04-19,SUP049,Northstar Audit,professional-services,5832.61,CC-500
